,anger,app,disapp,fear,joy,neg,neu,num,pos,sadness,sum_c
2020-03-21,0.25334382376081827,43.182827,52.073332,0.5295043273013376,0.12195121951219512,0.4626278520849725,0.22659323367427223,1271.0,0.3107789142407553,0.0952006294256491,-147.38539999999995
2020-03-22,0.2693096377306904,43.182827,52.073332,0.5365686944634313,0.09295967190704033,0.4258373205741627,0.2535885167464115,1463.0,0.32057416267942584,0.10116199589883801,-129.09500000000034
2020-03-23,0.27547869054972207,43.685175,51.563184,0.5336627547869055,0.08832612723903645,0.4502779493514515,0.2291537986411365,1619.0,0.32056825200741196,0.102532427424336,-149.76400000000015
2020-03-24,0.29817351598173514,44.68436,50.480143,0.4940639269406393,0.10273972602739725,0.47077625570776255,0.20776255707762556,2190.0,0.32146118721461187,0.1050228310502283,-233.52859999999976
2020-03-25,0.25188536953242835,44.629069,50.671925,0.5339366515837104,0.11060834590246355,0.4218200100553042,0.2342885872297637,1989.0,0.3438914027149321,0.1035696329813977,-128.1605000000002
2020-03-26,0.2443064182194617,45.290092,50.472770000000004,0.5305383022774327,0.10662525879917184,0.4161490683229814,0.24792960662525879,1932.0,0.3359213250517598,0.11853002070393374,-135.0725000000001
2020-03-27,0.25144124168514415,45.806991,49.727159,0.5529933481152993,0.09667405764966741,0.38891352549889135,0.2465631929046563,2255.0,0.3645232815964523,0.09889135254988914,-65.01290000000009
2020-03-28,0.2550231839258114,45.815577000000005,49.734404999999995,0.5568006182380216,0.08848531684698609,0.40224111282843894,0.2453632148377125,2588.0,0.35239567233384855,0.09969088098918083,-135.11370000000005
2020-03-29,0.27056536045468144,45.783189,49.789608,0.5067304816033503,0.11142686209991026,0.3725695483099013,0.26278791504636556,6686.0,0.3646425366437332,0.11127729584205803,-148.86680000000095
2020-03-30,0.2586354930321643,45.338869,50.191026,0.5152896109900271,0.10765471237038504,0.4052572485304802,0.2570503929727231,15141.0,0.3376923584967968,0.11842018360742355,-811.407899999994
2020-03-31,0.254272264138776,45.418363,50.204039,0.5246662797446314,0.10395305345972787,0.3820855097697814,0.2657509511833366,15507.0,0.3521635390468821,0.11710840265686465,-416.80769999999904
2020-04-01,0.2551689359556228,45.816466,49.707552,0.5161371659102371,0.10514372163388805,0.41654059505799296,0.2428139183055976,15864.0,0.3406454866364095,0.12355017650025214,-935.5186999999913
2020-04-02,0.2582224367372268,45.673972,50.038567,0.5125836033924016,0.09763497207474316,0.3990898434806592,0.2559470454388747,14503.0,0.3449631110804661,0.1315589877956285,-700.9459000000005
2020-04-03,0.2658089838639337,45.845898,49.882515000000005,0.500944904782672,0.10859136502398604,0.39729611862189274,0.2567960459369094,13758.0,0.34590783544119785,0.12465474632940834,-549.3235999999981
2020-04-04,0.2564870259481038,45.784796,49.910053000000005,0.5154690618762475,0.10395874916833,0.40818363273453095,0.2479208250166334,12024.0,0.3438955422488357,0.1240851630073187,-621.3921999999978
2020-04-05,0.2684481490561412,45.788477,50.027034,0.5011849309471276,0.10582659148484105,0.3946228650813108,0.25529132957424205,12237.0,0.35008580534444717,0.12454032851189017,-498.542799999998
2020-04-06,0.27454665038053183,45.292246,49.643333,0.5038992765197783,0.10232077421779573,0.390115568918538,0.25829183500892605,10643.0,0.35159259607253596,0.1192332988818942,-393.7489999999992
2020-04-07,0.2600203804347826,45.350914,49.685118,0.5147758152173914,0.10835597826086957,0.370414402173913,0.27029551630434784,11776.0,0.35929008152173914,0.11684782608695653,-182.8343000000009
2020-04-08,0.25691176470588234,44.631565,49.986358,0.5069117647058824,0.10566176470588236,0.3931617647058824,0.2349264705882353,13600.0,0.37191176470588233,0.13051470588235295,-310.81199999999825
2020-04-09,0.2559816453621763,44.605734999999996,50.284832,0.5173167267562547,0.1018245384027095,0.3760515677919808,0.2622091117666339,9153.0,0.36173932044138535,0.1248770894788594,-148.86130000000057
2020-04-10,0.2543416801292407,44.367344,50.764068,0.5160541195476576,0.10844103392568659,0.3855008077544427,0.25313004846526654,9904.0,0.3613691437802908,0.12116316639741519,-234.58830000000117
2020-04-11,0.2503276539973788,44.417322,50.706717,0.5335215243472125,0.09668313338038109,0.39661256175017645,0.2606109486843432,9919.0,0.3427764895654804,0.11946768827502773,-402.15359999999964
2020-04-12,0.26177228932012486,44.412358000000005,50.719189,0.5326367214004614,0.09377120369113855,0.40453250101777716,0.25457999728592756,7369.0,0.3408875016962953,0.11181978558827521,-362.2729999999986
2020-04-13,0.2689492943021432,44.233124,51.233075,0.5155514898065865,0.10049660219550444,0.4146628332462101,0.23366440146366962,7652.0,0.3516727652901202,0.11500261369576581,-369.9778000000004
2020-04-14,0.2541341950199582,44.277388,51.380899,0.5254704428815814,0.10853449914464931,0.3879490591142368,0.2541341950199582,10522.0,0.35791674586580496,0.11186086295381106,-283.880099999999
2020-04-15,0.25647642679900745,44.356559999999995,51.377553999999996,0.5352853598014888,0.1026302729528536,0.4098263027295285,0.24466501240694788,10075.0,0.3455086848635236,0.10560794044665013,-540.6879999999978
